experiment,round,train_loss,client_0_agg_weight,client_1_agg_weight,client_2_agg_weight,client_3_agg_weight,client_4_agg_weight,val_rmse,val_mae,val_nasa_score,val_auroc,val_auprc,val_precision,val_recall,val_f1,val_tn,val_fp,val_fn,val_tp,test_rmse,test_mae,test_nasa_score,test_auroc,test_auprc,test_precision,test_recall,test_f1,test_tn,test_fp,test_fn,test_tp
rq2_fault_aware,13,1567.150598737643,0.19692340111684753,0.18470129596459803,0.19128648193024972,0.21262248445896112,0.21446633652934358,39.11225113026048,32.091156005859375,130472.62286009862,0.9804018421245,0.9030749504830272,0.8014925373134328,0.8661290322580645,0.8325581395348837,2956,133,83,537,47.10839810346983,42.52436447143555,536465.7264851254,0.9786267942817498,0.8039966075932949,0.7857142857142857,0.6957831325301205,0.7380191693290735,9801,63,101,231
rq2_fault_aware,14,1251.225904969738,0.19692340111684753,0.18470129596459803,0.19128648193024972,0.21262248445896112,0.21446633652934358,35.05104397295108,29.039342880249023,82578.13965750523,0.981600685053102,0.9100228776995646,0.7710344827586207,0.9016129032258065,0.8312267657992565,2923,166,61,559,41.80795851877741,37.64556121826172,333715.0520289948,0.9842762167892982,0.8139914718653785,0.7212643678160919,0.7560240963855421,0.7382352941176471,9767,97,81,251
rq2_fault_aware,15,979.5917017150911,0.19692340111684753,0.18470129596459803,0.19128648193024972,0.21262248445896112,0.21446633652934358,31.06279866556618,26.079071044921875,54143.235503987366,0.9818748107227518,0.9125276428227443,0.8020833333333334,0.8693548387096774,0.8343653250773994,2956,133,81,539,36.517645764047245,32.86587142944336,210100.29712482353,0.9848808250031756,0.8121180060012687,0.7777777777777778,0.7168674698795181,0.7460815047021944,9796,68,94,238
rq2_fault_aware,16,752.8090075258414,0.19692340111684753,0.18470129596459803,0.19128648193024972,0.21262248445896112,0.21446633652934358,27.314821751288942,23.270437240600586,39129.87331717179,0.9829848891488006,0.9195585397285323,0.8236196319018405,0.8661290322580645,0.8443396226415094,2974,115,83,537,31.40347566259834,28.292192459106445,141548.11641639788,0.9862375291921945,0.816017345523925,0.8057553956834532,0.6746987951807228,0.7344262295081967,9810,54,108,224
rq2_fault_aware,17,569.4951605029253,0.19692340111684753,0.18470129596459803,0.19128648193024972,0.21262248445896112,0.21446633652934358,24.15368275491338,20.693199157714844,33455.827045240025,0.9840161238108168,0.9261216220755243,0.82,0.8596774193548387,0.8393700787401575,2972,117,87,533,26.603950883970576,23.861312866210938,108732.27909865767,0.9874595706426681,0.8109616410432333,0.8035714285714286,0.677710843373494,0.7352941176470589,9809,55,107,225
rq2_fault_aware,18,428.7022012139308,0.19692340111684753,0.18470129596459803,0.19128648193024972,0.21262248445896112,0.21446633652934358,21.47085227834689,18.353483200073242,32357.604304133103,0.9849758247266576,0.9300927965419575,0.8254716981132075,0.8467741935483871,0.8359872611464968,2978,111,95,525,22.365924720946524,19.86322593688965,96608.04993421066,0.9896407405778833,0.8185003437426694,0.8358778625954199,0.6596385542168675,0.7373737373737373,9821,43,113,219
rq2_fault_aware,19,336.1045047455742,0.19692340111684753,0.18470129596459803,0.19128648193024972,0.21262248445896112,0.21446633652934358,19.111301677453596,16.03908920288086,30835.365540897248,0.9862347142305162,0.9364920161026654,0.8190184049079755,0.8612903225806452,0.839622641509434,2971,118,86,534,19.05536815871219,16.51645278930664,99705.60825066584,0.9918200783669959,0.8295239536410426,0.7978339350180506,0.6656626506024096,0.7257799671592775,9808,56,111,221
rq2_fault_aware,20,277.6157150109874,0.19692340111684753,0.18470129596459803,0.19128648193024972,0.21262248445896112,0.21446633652934358,18.020773027205212,14.52584171295166,34272.0427630068,0.9868445785774704,0.9402227479913358,0.8365079365079365,0.85,0.8432,2986,103,93,527,17.15821902122912,14.039773941040039,123167.5130530134,0.9932522059039076,0.8508945953458968,0.8326996197718631,0.6596385542168675,0.7361344537815127,9820,44,113,219
rq2_fault_aware,21,249.74524677030826,0.19692340111684753,0.18470129596459803,0.19128648193024972,0.21262248445896112,0.21446633652934358,16.717566218312758,13.10626220703125,25605.114600262208,0.9895550287701417,0.9528585476508786,0.8457943925233645,0.8758064516129033,0.8605388272583201,2990,99,77,543,15.916598867435088,12.6881685256958,90559.71716969076,0.9954761259148516,0.880028513515789,0.8455882352941176,0.6927710843373494,0.7615894039735099,9822,42,102,230
rq2_fault_aware,22,230.05944001841982,0.19692340111684753,0.18470129596459803,0.19128648193024972,0.21262248445896112,0.21446633652934358,15.641894674832544,12.240875244140625,19696.310051910346,0.9896004553096838,0.9534564126394817,0.8951048951048951,0.8258064516129032,0.8590604026845637,3029,60,108,512,15.155571424886748,12.134660720825195,58569.353574858374,0.9958773659113339,0.8905659705317467,0.8956521739130435,0.6204819277108434,0.7330960854092526,9840,24,126,206
