experiment,round,train_loss,client_0_agg_weight,client_1_agg_weight,client_2_agg_weight,client_3_agg_weight,client_4_agg_weight,val_rmse,val_mae,val_nasa_score,val_auroc,val_auprc,val_precision,val_recall,val_f1,val_tn,val_fp,val_fn,val_tp,test_rmse,test_mae,test_nasa_score,test_auroc,test_auprc,test_precision,test_recall,test_f1,test_tn,test_fp,test_fn,test_tp
rq2_fedavg,17,565.1138237526262,0.1958351162458993,0.17928968763371844,0.18820425046355727,0.21708743403223507,0.21958351162458992,24.11235956494226,20.656896591186523,32661.23581763276,0.9839832287304588,0.9281145972752249,0.8258164852255054,0.8564516129032258,0.8408551068883611,2977,112,89,531,26.398245597112485,23.679832458496094,106180.39426060289,0.9873475043727221,0.8057013157937492,0.8037037037037037,0.6536144578313253,0.7209302325581395,9811,53,115,217
rq2_fedavg,18,426.6089765986054,0.1958351162458993,0.17928968763371844,0.18820425046355727,0.21708743403223507,0.21958351162458992,20.905103346964484,17.919445037841797,30809.40039399724,0.9856567006756546,0.9346079308233157,0.8365079365079365,0.85,0.8432,2986,103,93,527,22.038678933652648,19.636199951171875,96150.59269500781,0.99019435405857,0.8148314233399284,0.8210116731517509,0.6355421686746988,0.7164685908319185,9818,46,121,211
rq2_fedavg,19,323.87454763301463,0.1958351162458993,0.17928968763371844,0.18820425046355727,0.21708743403223507,0.21958351162458992,18.63404329661381,15.738011360168457,27537.044634066104,0.9856567006756545,0.9358623350797408,0.8386581469648562,0.8467741935483871,0.8426966292134831,2988,101,95,525,18.545092091273855,16.139766693115234,94613.05532936257,0.9924317098076002,0.8250463767683553,0.8153846153846154,0.6385542168674698,0.7162162162162162,9816,48,120,212
rq2_fedavg,20,265.1784434015911,0.1958351162458993,0.17928968763371844,0.18820425046355727,0.21708743403223507,0.21958351162458992,16.656558722807304,13.411211967468262,25032.277284940898,0.9882355705468938,0.9471452253846364,0.882051282051282,0.832258064516129,0.8564315352697095,3020,69,104,516,16.415643702100045,13.725560188293457,88498.18832260027,0.994911519557549,0.8681293183004625,0.8841201716738197,0.6204819277108434,0.7292035398230089,9837,27,126,206
rq2_fedavg,21,238.7546863517494,0.1958351162458993,0.17928968763371844,0.18820425046355727,0.21708743403223507,0.21958351162458992,16.156573943500426,12.777024269104004,20003.89729171214,0.9885645213504736,0.9470515941292167,0.8260869565217391,0.8887096774193548,0.8562548562548562,2973,116,69,551,15.421030502618667,12.297683715820312,65495.65229715495,0.995479790207057,0.880988658282301,0.8116438356164384,0.713855421686747,0.7596153846153846,9809,55,95,237
rq2_fedavg,22,205.30892056430693,0.1958351162458993,0.17928968763371844,0.18820425046355727,0.21708743403223507,0.21958351162458992,14.966576531923975,11.497440338134766,19203.710797772783,0.9902212846834241,0.9537341575579986,0.8451127819548873,0.9064516129032258,0.8747081712062257,2986,103,58,562,14.370841577530676,11.188032150268555,45210.48483512032,0.9965686957074039,0.9029722915650756,0.8448275862068966,0.7379518072289156,0.7877813504823151,9819,45,87,245
rq2_fedavg,23,189.1911971312181,0.1958351162458993,0.17928968763371844,0.18820425046355727,0.21708743403223507,0.21958351162458992,15.22172451520513,11.338789939880371,24742.63639543637,0.991614365229378,0.9604554930115293,0.8607784431137725,0.9274193548387096,0.8928571428571429,2996,93,45,575,13.927835577785801,10.076215744018555,53973.30872481763,0.9971931521707268,0.9165359244577471,0.865979381443299,0.7590361445783133,0.8089887640449438,9825,39,80,252
rq2_fedavg,24,178.815584466272,0.1958351162458993,0.17928968763371844,0.18820425046355727,0.21708743403223507,0.21958351162458992,14.73087687547852,11.047167778015137,22807.509069467582,0.9915318664564166,0.9612733296892901,0.909710391822828,0.8612903225806452,0.8848384424192212,3036,53,86,534,13.889495151427335,10.260734558105469,51470.342963131836,0.9972401772540284,0.9227055800604198,0.9137254901960784,0.7018072289156626,0.7938671209540034,9842,22,99,233
rq2_fedavg,25,175.5388875279159,0.1958351162458993,0.17928968763371844,0.18820425046355727,0.21708743403223507,0.21958351162458992,14.56129391632413,10.879396438598633,23489.371851268024,0.9918707379985171,0.9627450904232576,0.9149305555555556,0.85,0.8812709030100334,3040,49,93,527,13.760402004668254,10.227418899536133,44160.41270351313,0.9973577399622822,0.9274857640377316,0.9324894514767933,0.6656626506024096,0.7768014059753954,9848,16,111,221
rq2_fedavg,26,179.2682209396932,0.1958351162458993,0.17928968763371844,0.18820425046355727,0.21708743403223507,0.21958351162458992,14.673623140330854,11.053031921386719,20783.147546864926,0.9913303188212074,0.9599520511644192,0.8706070287539937,0.8790322580645161,0.8747993579454254,3008,81,75,545,14.050909937379835,10.416707038879395,39690.151613900474,0.9975012580736573,0.9303604902918762,0.9074733096085409,0.7680722891566265,0.831973898858075,9838,26,77,255
