experiment,round,client_id,malicious_client,original_update_norm,protected_update_norm
poisoned_fedavg,28,4,False,2.568368633801405,2.568368633801405
poisoned_fedavg,29,0,True,5.105471105758176,5.105471105758176
poisoned_fedavg,29,1,False,2.722921733534538,2.722921733534538
poisoned_fedavg,29,2,False,2.112204388759682,2.112204388759682
poisoned_fedavg,29,3,False,2.333021467152443,2.333021467152443
poisoned_fedavg,29,4,False,2.5296910367069305,2.5296910367069305
poisoned_fedavg,30,0,True,4.758624971462849,4.758624971462849
poisoned_fedavg,30,1,False,2.9858620882657885,2.9858620882657885
poisoned_fedavg,30,2,False,2.1473311625989844,2.1473311625989844
poisoned_fedavg,30,3,False,2.3471724113084056,2.3471724113084056
poisoned_fedavg,30,4,False,2.2840349768985537,2.2840349768985537
poisoned_clipping,1,0,True,10.865493863907288,1.0000000097097654
poisoned_clipping,1,1,False,11.158660203090067,0.9999999900359171
poisoned_clipping,1,2,False,10.92777381432354,0.9999999732924604
poisoned_clipping,1,3,False,11.326522962471405,0.9999999812707754
poisoned_clipping,1,4,False,10.668837312596652,0.9999999963605433
poisoned_clipping,2,0,True,9.98061808116134,0.9999999676587089
poisoned_clipping,2,1,False,10.261932510163632,0.9999999468345763
poisoned_clipping,2,2,False,10.056760990938574,0.9999999619174097
poisoned_clipping,2,3,False,10.39272176097129,1.0000000398526927
poisoned_clipping,2,4,False,9.871899791864369,1.000000029679995
poisoned_clipping,3,0,True,9.139496425242593,0.9999999904573542
poisoned_clipping,3,1,False,9.28566948902458,0.9999999902094032
poisoned_clipping,3,2,False,9.152669554360465,1.0000000178349635
poisoned_clipping,3,3,False,9.545877615591607,1.0000000499735493
poisoned_clipping,3,4,False,8.99582870854616,1.000000002002821
poisoned_clipping,4,0,True,8.44661501445475,0.9999999616543384
poisoned_clipping,4,1,False,8.500544378998839,0.999999980593486
poisoned_clipping,4,2,False,8.410613125971182,0.9999999735563844
poisoned_clipping,4,3,False,8.65222115391799,1.0000000066179382
poisoned_clipping,4,4,False,8.131740406277139,1.0000000067789756
poisoned_clipping,5,0,True,7.588433365826315,1.0000000197251209
poisoned_clipping,5,1,False,7.596061367457451,0.9999999859263083
poisoned_clipping,5,2,False,7.482509749832714,1.0000000055412102
poisoned_clipping,5,3,False,7.78475502672446,1.0000000041011958
poisoned_clipping,5,4,False,7.389690552978195,0.9999999733039427
poisoned_clipping,6,0,True,6.793401286566608,1.0000000434761196
poisoned_clipping,6,1,False,6.808467791198253,0.999999978478513
poisoned_clipping,6,2,False,6.631989741080394,1.0000000012025794
poisoned_clipping,6,3,False,6.894350832382703,1.0000000394794588
poisoned_clipping,6,4,False,6.565212385661836,1.0000000295064804
poisoned_clipping,7,0,True,6.01826691865089,0.9999999894607753
poisoned_clipping,7,1,False,5.890243153688549,1.0000000129819568
poisoned_clipping,7,2,False,5.874863362775317,0.9999999667753338
poisoned_clipping,7,3,False,6.123233967327098,0.9999999837298218
poisoned_clipping,7,4,False,5.7381669094574175,1.0000000181915778
poisoned_clipping,8,0,True,5.194923763805369,0.9999999475458012
poisoned_clipping,8,1,False,5.143556728034253,0.9999999959985075
poisoned_clipping,8,2,False,4.992388025266798,0.9999999733793029
poisoned_clipping,8,3,False,5.272325146242106,0.9999999820163054
poisoned_clipping,8,4,False,5.007879517626172,1.0000000238007025
poisoned_clipping,9,0,True,4.3835784003001255,1.0000000005047696
poisoned_clipping,9,1,False,4.3641859810696975,0.999999971190753
poisoned_clipping,9,2,False,4.325585399050548,0.9999999852120139
poisoned_clipping,9,3,False,4.4790161582715875,1.0000000097195993
poisoned_clipping,9,4,False,4.240375474216367,0.999999973047213
poisoned_clipping,10,0,True,3.6759153631110792,0.9999999844967532
poisoned_clipping,10,1,False,3.607123094664374,1.0000000402361477
poisoned_clipping,10,2,False,3.533935642636675,1.000000063815204
poisoned_clipping,10,3,False,3.7679182337885426,0.9999999606441891
poisoned_clipping,10,4,False,3.5640008689788587,0.9999999495453787
poisoned_clipping,11,0,True,2.9487067939249596,0.9999999958981789
poisoned_clipping,11,1,False,3.0105257910738024,1.0000000055980776
poisoned_clipping,11,2,False,2.848828213105052,1.0000000064822867
poisoned_clipping,11,3,False,3.1462691263807274,0.999999995094143
poisoned_clipping,11,4,False,2.8583391015291215,0.9999999667165861
poisoned_clipping,12,0,True,2.4255788979184656,1.0000000164836818
poisoned_clipping,12,1,False,2.6549245577024716,0.9999999844934563
poisoned_clipping,12,2,False,2.5334308288551006,1.0000000289023947
poisoned_clipping,12,3,False,2.746836951331344,1.000000001013881
poisoned_clipping,12,4,False,2.4461123360335093,0.9999999577059939
poisoned_clipping,13,0,True,2.189807314718536,1.0000000271738823
poisoned_clipping,13,1,False,2.7076530543726083,0.9999999681835158
poisoned_clipping,13,2,False,2.442449802467583,0.9999999622562534
poisoned_clipping,13,3,False,2.627149071307735,0.9999999976772642
poisoned_clipping,13,4,False,2.402620488265326,1.0000000443699824
poisoned_clipping,14,0,True,2.2408464014144025,1.0000000008349161
poisoned_clipping,14,1,False,2.909239934790696,0.9999999835567336
poisoned_clipping,14,2,False,3.100010101504233,1.0000000030473757
poisoned_clipping,14,3,False,2.8232055646931613,1.0000000565412945
poisoned_clipping,14,4,False,2.638386664786878,0.9999999879575511
poisoned_clipping,15,0,True,2.5347811813691146,1.00000000532782
poisoned_clipping,15,1,False,3.4542359559189126,0.9999999826169982
poisoned_clipping,15,2,False,3.463946624119151,0.9999999993524966
poisoned_clipping,15,3,False,3.392788479050874,0.9999999395531898
poisoned_clipping,15,4,False,3.16051470136195,0.9999999986786747
poisoned_clipping,16,0,True,2.8071386384254082,1.0000000418458503
poisoned_clipping,16,1,False,3.2941438680546606,1.0000000342977267
poisoned_clipping,16,2,False,3.3279600636026383,1.0000000723019555
poisoned_clipping,16,3,False,3.538875002632605,0.9999999767426286
poisoned_clipping,16,4,False,3.3627677115893677,1.0000000281914931
poisoned_clipping,17,0,True,2.8116232608996024,0.9999999871852195
poisoned_clipping,17,1,False,3.3218641105840434,0.9999999786082296
poisoned_clipping,17,2,False,3.232215417685439,1.0000000161810474
poisoned_clipping,17,3,False,3.321645258080948,1.000000007164033
poisoned_clipping,17,4,False,3.1032134282637496,1.0000000152946311
poisoned_clipping,18,0,True,2.9076876426052243,1.0000000709542267
poisoned_clipping,18,1,False,3.128499098849344,1.0000000193197136
poisoned_clipping,18,2,False,2.94047223085123,0.999999991944378
poisoned_clipping,18,3,False,3.0832320662353188,1.0000000210111464
poisoned_clipping,18,4,False,2.719337543930269,0.9999999617293717
poisoned_clipping,19,0,True,2.955357449047662,0.9999999918682079
poisoned_clipping,19,1,False,2.8060841819240707,0.9999999882957126
poisoned_clipping,19,2,False,2.8648567309156623,0.9999999834112713
poisoned_clipping,19,3,False,2.934949263421882,1.0000000124608164
poisoned_clipping,19,4,False,2.6770357194345795,0.9999999572053175
poisoned_clipping,20,0,True,2.905609203027752,0.9999999743031364
poisoned_clipping,20,1,False,2.6683522756086613,0.9999999786964506
poisoned_clipping,20,2,False,2.646168137972425,0.9999999403189559
poisoned_clipping,20,3,False,2.9932975890361693,0.9999999661936266
poisoned_clipping,20,4,False,2.279571844055805,0.9999999914889486
poisoned_clipping,21,0,True,3.256940274711095,0.999999988563104
poisoned_clipping,21,1,False,2.566602238306182,0.9999999829283296
poisoned_clipping,21,2,False,2.45978172160506,0.9999999579786154
poisoned_clipping,21,3,False,2.6971698299608255,1.0000000300440202
poisoned_clipping,21,4,False,2.566982174110859,1.000000034742697
poisoned_clipping,22,0,True,3.4423836342598393,0.9999999870778992
poisoned_clipping,22,1,False,2.6062658138356105,1.000000016763124
