experiment,round,client_id,update_norm,norm_threshold,validation_rmse,base_validation_rmse,validation_auprc,base_validation_auprc,cosine_to_median_update,norm_flag,rmse_flag,auprc_flag,cosine_flag,flagged,fallback_kept_all
poisoned_detection_filter,11,0,5.874588898659397,3.3460996387266757,50.38277797428651,51.810000222417244,0.1050595670930062,0.9221534201525413,0.044803432671146635,True,False,True,False,True,False
poisoned_detection_filter,11,1,2.068473023780994,3.3460996387266757,47.42568199298773,51.810000222417244,0.9190842786173596,0.9221534201525413,0.5816908543658574,False,False,False,False,False,False
poisoned_detection_filter,11,2,2.3878796775174145,3.3460996387266757,47.601320802972474,51.810000222417244,0.9197144352320464,0.9221534201525413,0.5604951191337246,False,False,False,False,False,False
poisoned_detection_filter,11,3,2.112178600990238,3.3460996387266757,47.0668495873489,51.810000222417244,0.9163956901847813,0.9221534201525413,0.5359288872289546,False,False,False,False,False,False
poisoned_detection_filter,11,4,3.9504139934373033,3.3460996387266757,48.13208145951097,51.810000222417244,0.8999686884349228,0.9221534201525413,0.35729864752029467,True,False,False,False,True,False
poisoned_detection_filter,12,0,5.8123318553022445,3.9529135408791207,47.21296653446355,47.3352637815152,0.20637977472768063,0.9202652167948601,-0.06476883135549322,True,False,True,True,True,False
poisoned_detection_filter,12,1,2.2452381495984155,3.9529135408791207,43.23752586097087,47.3352637815152,0.9127537667473339,0.9202652167948601,0.5733061384733594,False,False,False,False,False,False
poisoned_detection_filter,12,2,2.5717426795814133,3.9529135408791207,43.660708266003454,47.3352637815152,0.9025237372439301,0.9202652167948601,0.6294289233751652,False,False,False,False,False,False
poisoned_detection_filter,12,3,2.1113523924821775,3.9529135408791207,42.624904061933826,47.3352637815152,0.9055376567979309,0.9202652167948601,0.5240212436618702,False,False,False,False,False,False
poisoned_detection_filter,12,4,4.420787983925119,3.9529135408791207,43.700119444380526,47.3352637815152,0.8945512522783446,0.9202652167948601,0.509601702558462,True,False,False,False,True,False
poisoned_detection_filter,13,0,6.465901722209705,6.575550482800209,44.58733584301853,43.04937747943851,0.13260548500198027,0.9172506128448432,0.005275090437691272,False,False,True,False,True,False
poisoned_detection_filter,13,1,2.484253702853443,6.575550482800209,38.71199150305771,43.04937747943851,0.9131637938492596,0.9172506128448432,0.6072170093039696,False,False,False,False,False,False
poisoned_detection_filter,13,2,3.1381248239305513,6.575550482800209,38.690461127086124,43.04937747943851,0.9211630981054999,0.9172506128448432,0.6038368266140792,False,False,False,False,False,False
poisoned_detection_filter,13,3,1.9923162709739985,6.575550482800209,38.267019038510824,43.04937747943851,0.8936531970699259,0.9172506128448432,0.39700055519012406,False,False,False,False,False,False
poisoned_detection_filter,13,4,5.536442998418853,6.575550482800209,39.31825027499952,43.04937747943851,0.8845042490407946,0.9172506128448432,0.4580945868209321,False,False,False,False,False,False
poisoned_detection_filter,14,0,6.462808801446002,6.673072267261469,42.56700112717523,38.54092570374462,0.28547904585136147,0.9113666298867702,0.22960990150573193,False,False,True,False,True,False
poisoned_detection_filter,14,1,2.4051847651553087,6.673072267261469,34.47927720589028,38.54092570374462,0.9154560666515841,0.9113666298867702,0.6695674716098149,False,False,False,False,False,False
poisoned_detection_filter,14,2,3.472156640681849,6.673072267261469,34.69250210273738,38.54092570374462,0.9204957532983086,0.9113666298867702,0.547139253536341,False,False,False,False,False,False
poisoned_detection_filter,14,3,2.305231104546263,6.673072267261469,34.069347792177865,38.54092570374462,0.9120122278205195,0.9113666298867702,0.3113634726179731,False,False,False,False,False,False
poisoned_detection_filter,14,4,4.505369952262402,6.673072267261469,35.531524845023185,38.54092570374462,0.8905347321584457,0.9113666298867702,0.019857380474799468,False,False,False,False,False,False
poisoned_detection_filter,15,0,6.412155465067745,5.3955378851691025,41.04278713704227,34.40398458425183,0.4134481712357081,0.9161749563159993,0.27365926032544863,True,False,True,False,True,False
poisoned_detection_filter,15,1,2.886271193402011,5.3955378851691025,30.461415383209584,34.40398458425183,0.9146113618789847,0.9161749563159993,0.5638314045438418,False,False,False,False,False,False
