experiment,round,train_loss,client_0_agg_weight,client_1_agg_weight,client_2_agg_weight,client_3_agg_weight,client_4_agg_weight,val_rmse,val_mae,val_nasa_score,val_auroc,val_auprc,val_precision,val_recall,val_f1,val_tn,val_fp,val_fn,val_tp,test_rmse,test_mae,test_nasa_score,test_auroc,test_auprc,test_precision,test_recall,test_f1,test_tn,test_fp,test_fn,test_tp
rq2_kmeans_smote_fedavg,13,542.8922666577321,0.19495438675526522,0.17485077148327513,0.18566279986484965,0.22074557945714607,0.2237864624394639,25.245392331757788,21.103321075439453,32538.80964237396,0.9913391952714627,0.9598514699533176,0.768542199488491,0.9693548387096774,0.8573466476462197,2908,181,19,601,28.8327687232096,25.861183166503906,112643.51558245243,0.992123298546986,0.8688215888272838,0.6966824644549763,0.8855421686746988,0.7798408488063661,9736,128,38,294
rq2_kmeans_smote_fedavg,14,366.4675898855552,0.19495438675526522,0.17485077148327513,0.18566279986484965,0.22074557945714607,0.2237864624394639,20.691467089182787,17.313806533813477,23567.267044766133,0.9922623460980169,0.9645088687932878,0.7912813738441216,0.9661290322580646,0.8700072621641249,2931,158,21,599,22.768438559409244,20.379085540771484,78517.21923475739,0.9952190147451119,0.8986657685526344,0.7345360824742269,0.858433734939759,0.7916666666666666,9761,103,47,285
rq2_kmeans_smote_fedavg,15,261.47629286291397,0.19495438675526522,0.17485077148327513,0.18566279986484965,0.22074557945714607,0.2237864624394639,17.65831189564581,14.464638710021973,19543.277088256804,0.9934888626656503,0.9690894223207351,0.8102981029810298,0.964516129032258,0.8807069219440353,2949,140,22,598,18.360411373674253,16.074783325195312,63693.73855746642,0.9964627365911333,0.9090130891878393,0.7630208333333334,0.8825301204819277,0.8184357541899442,9773,91,39,293
rq2_kmeans_smote_fedavg,16,206.90866313179276,0.19495438675526522,0.17485077148327513,0.18566279986484965,0.22074557945714607,0.2237864624394639,16.022514714713267,12.934613227844238,19793.21562435266,0.9929473992000752,0.9677050869917497,0.8062330623306233,0.9596774193548387,0.8762886597938144,2946,143,25,595,15.61146777293508,13.062429428100586,60985.32678990155,0.9968303872424004,0.9146186492258872,0.7706666666666667,0.8704819277108434,0.8175388967468176,9778,86,43,289
rq2_kmeans_smote_fedavg,17,179.83348559694397,0.19495438675526522,0.17485077148327513,0.18566279986484965,0.22074557945714607,0.2237864624394639,14.935091087796595,11.653115272521973,17840.850314644544,0.9930701030712518,0.9681666380700102,0.8086838534599728,0.9612903225806452,0.8784082535003684,2948,141,24,596,14.198359563929934,11.314043045043945,45757.82529827798,0.9967925228896121,0.9164063109957227,0.7596899224806202,0.8855421686746988,0.8178025034770514,9771,93,38,294
rq2_kmeans_smote_fedavg,18,173.62094399405777,0.19495438675526522,0.17485077148327513,0.18566279986484965,0.22074557945714607,0.2237864624394639,15.114086911518847,11.19009017944336,24848.525437555465,0.9931223174845183,0.9687619078339601,0.8563049853372434,0.9419354838709677,0.8970814132104454,2991,98,36,584,14.325532135724652,10.492734909057617,66460.90841816422,0.9970337554597954,0.9250334157448051,0.8353658536585366,0.8253012048192772,0.8303030303030303,9810,54,58,274
rq2_kmeans_smote_fedavg,19,156.99364007077688,0.19495438675526522,0.17485077148327513,0.18566279986484965,0.22074557945714607,0.2237864624394639,14.439021306989991,10.680850982666016,21145.33387031132,0.9934319489551896,0.9699370167698106,0.8340365682137834,0.9564516129032258,0.8910593538692713,2971,118,27,593,13.697062178770365,9.840106964111328,50905.629654176344,0.9970896359159265,0.9248360597174126,0.7972602739726027,0.8765060240963856,0.8350071736011477,9790,74,41,291
rq2_kmeans_smote_fedavg,20,146.74831891982473,0.19495438675526522,0.17485077148327513,0.18566279986484965,0.22074557945714607,0.2237864624394639,14.320568758788713,10.517792701721191,20615.901154139112,0.9937415804258607,0.971143739037069,0.8352112676056338,0.9564516129032258,0.8917293233082707,2972,117,27,593,13.451059428753535,9.638176918029785,44634.588713769306,0.9972771255337651,0.9262643292083308,0.8066298342541437,0.8795180722891566,0.8414985590778098,9794,70,40,292
rq2_kmeans_smote_fedavg,21,145.3131913764983,0.19495438675526522,0.17485077148327513,0.18566279986484965,0.22074557945714607,0.2237864624394639,14.395019920470489,10.451299667358398,20840.27534355713,0.9938042377217806,0.9718853049688867,0.813858695652174,0.9661290322580646,0.883480825958702,2952,137,21,599,13.27511117317502,9.51727294921875,40009.91012234958,0.9971842967978972,0.9262390577992542,0.783068783068783,0.891566265060241,0.8338028169014085,9782,82,36,296
rq2_kmeans_smote_fedavg,22,141.2263422749404,0.19495438675526522,0.17485077148327513,0.18566279986484965,0.22074557945714607,0.2237864624394639,13.950145783568447,10.270439147949219,17981.40187703748,0.9936026900865714,0.9714691219813016,0.8424068767908309,0.9483870967741935,0.8922610015174507,2979,110,32,588,13.574051820016749,10.093671798706055,35403.90432941563,0.9968126764967411,0.9223639106136597,0.800561797752809,0.858433734939759,0.8284883720930233,9793,71,47,285
rq2_kmeans_smote_fedavg,23,138.71270394910266,0.19495438675526522,0.17485077148327513,0.18566279986484965,0.22074557945714607,0.2237864624394639,14.364621338253446,10.552016258239746,19305.733256063253,0.9939734124207646,0.9724155242089092,0.8286908077994429,0.9596774193548387,0.8893871449925261,2966,123,25,595,13.226124106733565,9.602998733520508,35777.692108482064,0.9972875076950137,0.9271274492758625,0.8066298342541437,0.8795180722891566,0.8414985590778098,9794,70,40,292
rq2_kmeans_smote_fedavg,24,139.4393784392789,0.19495438675526522,0.17485077148327513,0.18566279986484965,0.22074557945714607,0.2237864624394639,14.081596192135299,10.302227020263672,18396.863602270787,0.9943242932779165,0.9741785713581946,0.8221614227086184,0.9693548387096774,0.8897113249444856,2959,130,19,601,13.399088336051252,9.880931854248047,33521.668977214984,0.997136660999228,0.9257874412566235,0.7827225130890052,0.9006024096385542,0.8375350140056023,9781,83,33,299
rq2_kmeans_smote_fedavg,25,133.44609957100334,0.19495438675526522,0.17485077148327513,0.18566279986484965,0.22074557945714607,0.2237864624394639,14.065304624836717,10.128475189208984,17998.64939860956,0.9943415240342944,0.973786216336216,0.8170731707317073,0.9725806451612903,0.8880706921944035,2954,135,17,603,13.291402943704403,9.44464111328125,35415.07815414545,0.99715864675246,0.9251333466705831,0.7651515151515151,0.9126506024096386,0.8324175824175825,9771,93,29,303
rq2_kmeans_smote_fedavg,26,132.05196751524886,0.19495438675526522,0.17485077148327513,0.18566279986484965,0.22074557945714607,0.2237864624394639,13.883329073816373,9.943050384521484,19752.087583511442,0.994374941258785,0.9746484686141715,0.8456090651558074,0.9629032258064516,0.9004524886877828,2980,109,23,597,13.180254206658855,9.356979370117188,36312.014559501746,0.996894817713677,0.9238408133985936,0.8005464480874317,0.8825301204819277,0.839541547277937,9791,73,39,293
rq2_kmeans_smote_fedavg,27,125.09295968912014,0.19495438675526522,0.17485077148327513,0.18566279986484965,0.22074557945714607,0.2237864624394639,14.304322151089455,10.326042175292969,20869.715358150424,0.9945582138493508,0.9748154831998191,0.8382147838214784,0.9693548387096774,0.8990276738967838,2973,116,19,601,13.20234719417524,9.270698547363281,37732.611011738954,0.997304607725305,0.9266730774473008,0.8038147138964578,0.8885542168674698,0.844062947067239,9792,72,37,295
rq2_kmeans_smote_fedavg,28,128.3478791182793,0.19495438675526522,0.17485077148327513,0.18566279986484965,0.22074557945714607,0.2237864624394639,14.421521084328871,10.25005054473877,22211.598924053076,0.9945514259756264,0.9750755009293087,0.8148648648648649,0.9725806451612903,0.8867647058823529,2952,137,17,603,13.335316764808155,9.09332275390625,42251.67109370926,0.9971705557021272,0.9240957030839168,0.7714285714285715,0.8945783132530121,0.8284518828451883,9776,88,35,297
rq2_kmeans_smote_fedavg,29,122.7553892379066,0.19495438675526522,0.17485077148327513,0.18566279986484965,0.22074557945714607,0.2237864624394639,14.476256826913165,10.384223937988281,21845.107877682196,0.9943049739450078,0.9742806224801333,0.8277777777777777,0.9612903225806452,0.8895522388059701,2965,124,24,596,13.344180526756375,9.313620567321777,40251.894596976905,0.9971397145760659,0.9234234037729959,0.8033240997229917,0.8734939759036144,0.836940836940837,9793,71,42,290
rq2_kmeans_smote_fedavg,30,123.87840738278537,0.19495438675526522,0.17485077148327513,0.18566279986484965,0.22074557945714607,0.2237864624394639,14.374441119400684,10.490677833557129,20634.22623738431,0.9942323959105672,0.9739300054234208,0.8359264497878359,0.9532258064516129,0.8907309721175584,2973,116,29,591,13.525782513501357,9.712864875793457,37708.077118996334,0.997071009097216,0.922891177872176,0.819718309859155,0.8765060240963856,0.8471615720524017,9800,64,41,291
